cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
128,9.745365,25.442833,3.49566670000E+02,6.58333000000E+00,349.5678407,6.5857745,0.0351,0.0346,0.0089,10.138,0.018,58.7,1.0430E+02,9.898,0.019,57.9,3.0250E+01,1,0,0000,AA,10,57916.87645907,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.753683,25.412612,3.49566670000E+02,6.58333000000E+00,349.5678404,6.5857772,0.0327,0.0301,0.0047,10.198,0.015,71.3,8.9200E+01,9.982,0.018,58.9,2.3190E+01,1,0,0000,AA,10,57921.45947490,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.754477,24.925315,3.49566670000E+02,6.58333000000E+00,349.5678195,6.5857872,0.0351,0.0382,-0.0060,10.153,0.019,58.3,8.2300E+01,9.994,0.019,58.0,4.0800E+01,1,0,0000,AA,5,58648.14187470,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.767051,25.684574,3.49566670000E+02,6.58333000000E+00,349.5678537,6.5857750,0.0359,0.0299,-0.0084,10.205,0.016,66.6,9.6480E+01,9.961,0.019,56.0,5.0230E+01,1,0,0000,AA,10,57553.17219213,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.767517,25.927929,3.49566670000E+02,6.58333000000E+00,349.5678642,6.5857701,0.0344,0.0317,-0.0036,10.056,0.018,59.1,9.6410E+01,9.922,0.019,58.6,4.6970E+01,1,0,0000,AA,10,57188.68338966,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.778305,24.420111,3.49566670000E+02,6.58333000000E+00,349.5678004,6.5858032,0.0343,0.0318,0.0041,10.243,0.015,71.0,1.0130E+02,10.040,0.017,63.0,4.2970E+01,1,0,0000,AA,5,58810.66910147,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.784120,23.599983,3.49566670000E+02,6.58333000000E+00,349.5677653,6.5858205,0.0344,0.0332,-0.0070,10.243,0.018,59.9,1.2180E+02,9.973,0.018,61.4,3.6310E+01,1,0,0000,AA,10,57552.58249064,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.786173,25.331536,3.49566670000E+02,6.58333000000E+00,349.5678408,6.5857870,0.0366,0.0340,-0.0068,10.155,0.019,56.5,1.0520E+02,10.064,0.017,62.5,3.8500E+01,1,0,0000,AA,10,57552.71352127,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.787116,24.201439,3.49566670000E+02,6.58333000000E+00,349.5677919,6.5858097,0.0309,0.0283,0.0090,10.248,0.015,70.5,1.1450E+02,10.031,0.016,68.7,4.3700E+01,1,0,0000,AA,10,58284.02574811,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.787655,26.059240,3.49566670000E+02,6.58333000000E+00,349.5678723,6.5857724,0.0307,0.0288,-0.0061,10.138,0.016,67.4,1.2230E+02,9.942,0.017,62.5,4.0620E+01,1,0,0000,AA,10,56824.28939328,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.796077,25.658632,3.49566670000E+02,6.58333000000E+00,349.5678561,6.5857828,0.0295,0.0301,0.0059,10.163,0.016,68.9,1.0370E+02,9.941,0.018,59.4,4.7540E+01,1,0,0000,AA,10,57003.80456536,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.804238,24.193129,3.49566670000E+02,6.58333000000E+00,349.5677935,6.5858142,0.0345,0.0313,-0.0041,10.173,0.017,64.6,1.2580E+02,10.083,0.017,64.1,5.6850E+01,1,0,0000,AA,5,58284.09107241,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.804319,25.022755,3.49566670000E+02,6.58333000000E+00,349.5678296,6.5857978,0.0329,0.0308,-0.0059,10.183,0.016,65.8,1.2990E+02,10.002,0.017,65.0,3.7110E+01,1,0,0000,AA,10,57552.45146014,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.815398,25.091651,3.49566670000E+02,6.58333000000E+00,349.5678339,6.5857992,0.0316,0.0285,-0.0071,10.217,0.016,70.0,9.6460E+01,10.029,0.016,66.7,5.0780E+01,1,0,0000,AA,5,57004.00168495,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.818478,25.120108,3.49566670000E+02,6.58333000000E+00,349.5678355,6.5857994,0.0371,0.0315,0.0095,10.189,0.019,58.3,1.1250E+02,9.978,0.016,68.1,3.1830E+01,1,0,0000,AA,10,58811.12649918,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.829409,24.360423,3.49566670000E+02,6.58333000000E+00,349.5678037,6.5858173,0.0337,0.0285,-0.0052,10.213,0.015,72.6,1.1240E+02,9.974,0.016,66.1,4.2320E+01,1,0,0000,AA,10,58283.89484476,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.835108,25.360248,3.49566670000E+02,6.58333000000E+00,349.5678479,6.5857987,0.0332,0.0307,0.0035,10.239,0.016,67.5,9.4550E+01,10.011,0.016,66.6,4.1330E+01,1,0,0000,AA,5,58446.27938094,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.849908,25.140077,3.49566670000E+02,6.58333000000E+00,349.5678401,6.5858069,0.0358,0.0321,-0.0012,10.251,0.017,62.5,9.2820E+01,9.979,0.019,57.4,5.7810E+01,1,0,0000,AA,5,58810.73455317,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.850458,25.382385,3.49566670000E+02,6.58333000000E+00,349.5678507,6.5858021,0.0346,0.0358,-0.0144,10.247,0.017,65.7,1.1900E+02,10.055,0.020,53.2,5.0600E+01,1,0,0000,AA,10,58648.01109876,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.859613,26.961755,3.49566670000E+02,6.58333000000E+00,349.5679200,6.5857711,0.0335,0.0310,-0.0070,10.115,0.017,65.4,8.6800E+01,9.981,0.017,62.6,4.2170E+01,1,0,0000,AA,10,58284.15652407,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.867181,26.458242,3.49566670000E+02,6.58333000000E+00,349.5678993,6.5857838,0.0322,0.0311,0.0038,10.147,0.016,67.5,1.2670E+02,9.989,0.019,57.7,3.4680E+01,1,0,0000,AA,10,58647.88032278,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.872079,24.496713,3.49566670000E+02,6.58333000000E+00,349.5678146,6.5858254,0.0350,0.0324,0.0054,10.244,0.016,67.1,1.1390E+02,10.045,0.017,62.7,3.9520E+01,1,0,0000,AA,10,58283.56758642,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.872378,25.083477,3.49566670000E+02,6.58333000000E+00,349.5678403,6.5858137,0.0329,0.0339,0.0102,10.348,0.020,53.8,1.1360E+02,10.012,0.017,65.5,6.3550E+01,1,0,0000,AA,10,58083.06908081,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.872711,26.764919,3.49566670000E+02,6.58333000000E+00,349.5679132,6.5857786,0.0351,0.0307,0.0136,10.273,0.018,61.6,8.0290E+01,9.916,0.016,68.1,4.1470E+01,1,0,0000,AA,10,58810.80000487,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.875845,25.820829,3.49566670000E+02,6.58333000000E+00,349.5678728,6.5857994,0.0294,0.0297,-0.0066,10.129,0.017,62.9,9.7260E+01,9.929,0.016,66.7,4.2910E+01,1,0,0000,AA,10,57003.87027191,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.886970,26.290174,3.49566670000E+02,6.58333000000E+00,349.5678945,6.5857923,0.0318,0.0302,0.0072,10.244,0.016,66.2,9.4470E+01,9.974,0.017,63.8,4.7720E+01,1,0,0000,AA,10,57722.28930628,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.890576,24.450173,3.49566670000E+02,6.58333000000E+00,349.5678147,6.5858310,0.0317,0.0297,-0.0105,10.171,0.017,64.9,1.1350E+02,9.939,0.017,62.1,3.4800E+01,1,0,0000,AA,10,57722.48578909,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.891447,25.098104,3.49566670000E+02,6.58333000000E+00,349.5678432,6.5858182,0.0320,0.0280,-0.0071,10.185,0.016,69.8,1.0170E+02,9.980,0.017,62.1,3.7090E+01,1,0,0000,AA,10,57917.00748975,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.896512,25.018091,3.49566670000E+02,6.58333000000E+00,349.5678403,6.5858211,0.0303,0.0291,-0.0069,10.214,0.016,67.4,9.5080E+01,9.961,0.015,73.0,4.5890E+01,1,0,0000,AA,10,57004.13309801,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.897219,25.169348,3.49566670000E+02,6.58333000000E+00,349.5678470,6.5858182,0.0297,0.0294,-0.0037,10.134,0.016,66.8,1.0840E+02,9.959,0.017,64.0,4.6510E+01,1,0,0000,AA,10,58083.13453255,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.898226,25.647881,3.49566670000E+02,6.58333000000E+00,349.5678680,6.5858086,0.0323,0.0288,-0.0087,10.137,0.016,65.9,9.4770E+01,9.955,0.017,62.4,3.9530E+01,1,0,0000,AA,10,57189.01141162,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.901381,24.592325,3.49566670000E+02,6.58333000000E+00,349.5678222,6.5858309,0.0299,0.0292,0.0047,10.188,0.018,61.3,9.5480E+01,9.956,0.016,66.2,3.7120E+01,1,0,0000,AA,10,57004.26463846,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.904864,26.717459,3.49566670000E+02,6.58333000000E+00,349.5679152,6.5857876,0.0305,0.0290,-0.0045,10.192,0.016,66.5,1.0710E+02,9.907,0.017,65.5,4.9130E+01,1,0,0000,AA,10,57362.93836540,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.905173,25.922634,3.49566670000E+02,6.58333000000E+00,349.5678808,6.5858046,0.0310,0.0324,-0.0032,10.196,0.018,60.6,8.7230E+01,10.001,0.018,61.4,4.0380E+01,1,0,0000,AA,5,58810.14536081,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.906286,24.458849,3.49566670000E+02,6.58333000000E+00,349.5678169,6.5858348,0.0360,0.0329,-0.0032,10.318,0.016,68.4,8.5290E+01,9.993,0.018,60.4,3.5850E+01,1,0,0000,AA,10,57917.07294134,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.907190,23.663705,3.49566670000E+02,6.58333000000E+00,349.5677819,6.5858506,0.0312,0.0315,0.0025,10.239,0.017,64.0,1.1060E+02,9.999,0.015,70.9,4.2230E+01,1,0,0000,AA,10,57188.88012642,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.909076,25.324582,3.49566670000E+02,6.58333000000E+00,349.5678552,6.5858180,0.0296,0.0272,0.0063,10.187,0.014,75.6,1.2750E+02,9.970,0.016,68.6,3.4090E+01,1,0,0000,AA,10,57004.39605155,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.919164,26.069487,3.49566670000E+02,6.58333000000E+00,349.5678889,6.5858050,0.0358,0.0308,-0.0107,10.058,0.019,57.2,8.1960E+01,9.892,0.019,58.2,4.4620E+01,1,0,0000,AA,10,58446.01770155,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.923933,25.003450,3.49566670000E+02,6.58333000000E+00,349.5678429,6.5858283,0.0351,0.0344,-0.0082,10.166,0.019,58.0,7.5020E+01,9.988,0.020,55.3,3.2730E+01,1,0,0000,AA,10,58085.55662958,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.924075,25.660971,3.49566670000E+02,6.58333000000E+00,349.5678717,6.5858148,0.0332,0.0321,-0.0096,10.205,0.018,60.0,8.7230E+01,9.985,0.017,64.8,3.4830E+01,1,0,0000,AA,10,58083.06895350,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.924525,25.284665,3.49566670000E+02,6.58333000000E+00,349.5678553,6.5858227,0.0319,0.0279,0.0044,10.180,0.014,77.3,1.3160E+02,9.896,0.017,65.6,4.6380E+01,1,0,0000,AA,10,57004.06739146,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.930005,24.777845,3.49566670000E+02,6.58333000000E+00,349.5678337,6.5858344,0.0327,0.0280,0.0046,10.223,0.015,72.9,1.0780E+02,9.994,0.018,60.9,4.2480E+01,1,0,0000,AA,10,57916.48374870,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.933834,25.906500,3.49566670000E+02,6.58333000000E+00,349.5678836,6.5858121,0.0353,0.0331,0.0048,10.243,0.018,61.0,1.0790E+02,10.009,0.017,65.6,4.3040E+01,1,0,0000,AA,10,58648.07655042,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.933873,24.860720,3.49566670000E+02,6.58333000000E+00,349.5678378,6.5858337,0.0342,0.0285,-0.0055,10.169,0.014,77.1,1.2820E+02,10.066,0.017,63.7,5.0510E+01,1,0,0000,AA,10,57188.28966089,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.934112,23.206863,3.49566670000E+02,6.58333000000E+00,349.5677646,6.5858662,0.0359,0.0315,-0.0094,10.239,0.015,72.1,9.9210E+01,10.051,0.019,58.1,2.5190E+01,1,0,0000,AA,10,57552.77910022,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.937026,25.634248,3.49566670000E+02,6.58333000000E+00,349.5678721,6.5858186,0.0320,0.0287,-0.0068,10.211,0.015,73.2,1.1680E+02,9.962,0.016,68.8,3.8260E+01,1,0,0000,AA,10,57722.74772376,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.940221,24.302036,3.49566670000E+02,6.58333000000E+00,349.5678139,6.5858465,0.0323,0.0307,-0.0070,10.250,0.016,69.1,1.0450E+02,10.017,0.017,63.4,3.9620E+01,1,0,0000,AA,10,57916.74555581,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.943538,25.764880,3.49566670000E+02,6.58333000000E+00,349.5678786,6.5858175,0.0332,0.0294,0.0022,10.201,0.015,74.4,1.2080E+02,10.011,0.018,59.8,3.3380E+01,1,0,0000,AA,10,58083.39633954,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.946030,24.991819,3.49566670000E+02,6.58333000000E+00,349.5678450,6.5858341,0.0323,0.0321,-0.0092,10.234,0.016,68.4,1.1870E+02,10.052,0.017,65.3,4.2260E+01,1,0,0000,AA,10,57552.32042950,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.947378,25.891508,3.49566670000E+02,6.58333000000E+00,349.5678846,6.5858158,0.0353,0.0317,-0.0080,10.274,0.015,72.7,9.7660E+01,10.019,0.020,54.2,2.5430E+01,1,0,0000,AA,10,58086.27659881,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.947650,25.255922,3.49566670000E+02,6.58333000000E+00,349.5678568,6.5858291,0.0330,0.0300,-0.0041,10.205,0.015,71.5,1.1190E+02,10.008,0.016,66.9,3.6060E+01,1,0,0000,AA,5,58648.20732631,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.949188,26.012422,3.49566670000E+02,6.58333000000E+00,349.5678901,6.5858137,0.0351,0.0307,-0.0074,10.227,0.015,70.1,1.1730E+02,9.971,0.019,56.6,3.1340E+01,1,0,0000,AA,10,58446.86831891,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.950064,26.602650,3.49566670000E+02,6.58333000000E+00,349.5679159,6.5858013,0.0304,0.0307,0.0034,10.181,0.018,61.8,9.9950E+01,9.959,0.015,71.8,4.6710E+01,1,0,0000,AA,10,57363.39729297,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.951680,26.579568,3.49566670000E+02,6.58333000000E+00,349.5679151,6.5858022,0.0326,0.0328,0.0045,10.219,0.018,60.1,9.3830E+01,10.020,0.018,60.1,4.4550E+01,1,0,0000,AA,10,58648.33822956,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.951945,25.462983,3.49566670000E+02,6.58333000000E+00,349.5678664,6.5858259,0.0350,0.0340,-0.0076,10.240,0.018,61.6,1.0790E+02,10.047,0.019,58.4,4.4470E+01,1,0,0000,AA,5,58446.14847760,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.952790,23.591397,3.49566670000E+02,6.58333000000E+00,349.5677838,6.5858636,0.0336,0.0291,-0.0055,10.164,0.014,74.9,1.2080E+02,9.997,0.017,62.2,4.0750E+01,1,0,0000,AA,10,56823.43406582,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.959640,25.512552,3.49566670000E+02,6.58333000000E+00,349.5678695,6.5858268,0.0377,0.0341,-0.0130,10.266,0.020,54.4,8.7130E+01,9.981,0.017,62.3,3.8240E+01,1,0,0000,AA,10,57553.04116149,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.964537,25.330643,3.49566670000E+02,6.58333000000E+00,349.5678621,6.5858318,0.0359,0.0357,0.0093,10.285,0.019,55.9,9.5830E+01,9.999,0.018,61.4,4.8380E+01,1,0,0000,AA,0,56824.15772622,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.973017,25.863407,3.49566670000E+02,6.58333000000E+00,349.5678865,6.5858228,0.0314,0.0274,0.0032,10.214,0.015,71.7,1.2760E+02,9.979,0.015,70.4,5.7700E+01,1,0,0000,AA,10,57363.06952395,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.978828,24.114208,3.49566670000E+02,6.58333000000E+00,349.5678100,6.5858600,0.0307,0.0293,-0.0055,10.165,0.016,66.6,1.1300E+02,9.978,0.018,61.4,4.4220E+01,1,0,0000,AA,10,58082.54533948,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.981631,23.967647,3.49566670000E+02,6.58333000000E+00,349.5678038,6.5858636,0.0311,0.0331,0.0080,10.184,0.018,61.7,9.9970E+01,9.965,0.017,62.7,4.7230E+01,1,0,0000,AA,10,57188.15850316,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.983090,23.488616,3.49566670000E+02,6.58333000000E+00,349.5677826,6.5858733,0.0332,0.0333,0.0027,10.232,0.017,63.8,1.0220E+02,9.960,0.017,65.0,4.8040E+01,1,0,0000,AA,10,57188.55210448,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.984663,25.530435,3.49566670000E+02,6.58333000000E+00,349.5678733,6.5858327,0.0332,0.0299,0.0096,10.139,0.017,62.9,9.2330E+01,10.002,0.017,63.3,3.2660E+01,1,0,0000,AA,10,57916.94203807,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.985907,24.964407,3.49566670000E+02,6.58333000000E+00,349.5678485,6.5858447,0.0317,0.0317,-0.0095,10.164,0.019,57.1,1.0710E+02,9.987,0.016,67.8,4.6220E+01,1,0,0000,AA,10,57362.67604837,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.989737,27.162209,3.49566670000E+02,6.58333000000E+00,349.5679452,6.5857989,0.0327,0.0303,-0.0071,10.285,0.015,72.0,1.4470E+02,10.058,0.019,58.1,4.8610E+01,1,0,0000,AA,5,58284.28742729,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.990964,24.524123,3.49566670000E+02,6.58333000000E+00,349.5678296,6.5858549,0.0348,0.0286,-0.0061,10.251,0.015,70.9,1.2820E+02,9.867,0.018,60.6,3.4580E+01,1,0,0000,AA,5,57552.64806964,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.993564,24.916840,3.49566670000E+02,6.58333000000E+00,349.5678473,6.5858476,0.0345,0.0310,-0.0032,10.214,0.014,76.4,1.0540E+02,9.902,0.020,54.4,3.3150E+01,1,0,0000,AA,10,56823.89464664,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.994284,24.281308,3.49566670000E+02,6.58333000000E+00,349.5678192,6.5858606,0.0311,0.0265,-0.0082,10.174,0.014,77.9,1.2930E+02,9.952,0.015,71.5,4.7120E+01,1,0,0000,AA,5,57188.02721792,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.994376,24.312563,3.49566670000E+02,6.58333000000E+00,349.5678206,6.5858600,0.0402,0.0370,-0.0113,10.244,0.016,69.3,1.0710E+02,10.239,0.040,27.0,3.5150E+00,1,0,0000,AA,10,56827.77640485,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.995435,26.899223,3.49566670000E+02,6.58333000000E+00,349.5679345,6.5858061,0.0283,0.0273,-0.0091,10.182,0.015,74.1,1.2430E+02,9.978,0.016,69.6,5.8990E+01,1,0,0000,AA,5,57003.54161186,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
128,9.995952,26.025314,3.49566670000E+02,6.58333000000E+00,349.5678964,6.5858251,0.0325,0.0285,0.0065,10.233,0.015,70.4,1.3660E+02,10.000,0.017,65.6,4.0490E+01,1,0,0000,AA,10,57188.74896855,3493106001351052885,10.148,0.022,9.845,0.019,5.768,0.015,2.810,0.018,1188930493,13.028,0.1060,12.144,0.1220,11.382,0.0590
