mjd	w1mag	w1sig	w2mag	w2sig
58384.65826411	10.066	0.016	9.779	0.016
58178.11965843	10.065	0.016	9.786	0.015
58020.70172503	9.977	0.018000000000000002	9.828	0.017
58751.35791789	10.017999999999999	0.013999999999999999	9.693	0.016
57453.68009809	9.589	0.021	9.695	0.015
56927.75594649	9.904	0.016	9.714	0.016
56928.21640032	9.99	0.015	9.838	0.016
57653.5947188	10.067	0.016	9.749	0.017
57656.93569562	10.008	0.017	9.783	0.018000000000000002
57289.24213385	10.025	0.015	9.775	0.016
57655.69096326	10.041	0.015	9.782	0.015
57820.605126	10.057	0.019	9.852	0.017
57819.62270957	9.892999999999999	0.019	9.799	0.019
56927.0982461	10.078	0.017	9.787	0.013999999999999999
57653.33265642	9.975	0.016	9.884	0.019
58178.83962904	9.987	0.013999999999999999	9.741	0.015
56736.27458334	9.956	0.013999999999999999	9.766	0.016
57094.86623579	9.974	0.016	9.761000000000001	0.016
57818.05109914	9.977	0.015	9.78	0.016
56927.88748656	10.039	0.019	9.722999999999999	0.016
57288.97969007	10.043	0.013999999999999999	9.703	0.015
58542.79910369	10.03	0.015	9.752	0.013999999999999999
58384.92007074	10.026	0.016	9.788	0.016
58178.44691932	9.993	0.016	9.806000000000001	0.016
56736.07708245	9.977	0.013999999999999999	9.623	0.015
58177.59616818	10.017000000000001	0.017	9.933	0.019
58020.1125326	10.038	0.015	9.756	0.015
58021.02911086	10.031	0.017	9.781	0.015
58177.8578496	10.085	0.017	9.674	0.016
57653.07059416	9.966000000000001	0.018000000000000002	9.767999999999999	0.015
58751.61959748	10.068	0.015	9.89	0.016
57653.72574998	10.096	0.018000000000000002	9.743	0.016
57820.27761162	9.975	0.013999999999999999	9.812999999999999	0.015
58178.25056274	10.014	0.015	9.79	0.015
58542.53742473	10.113	0.017	9.809	0.017
58177.33435944	10.038	0.019	9.844	0.017
57820.3430636	9.948	0.018000000000000002	9.809	0.016
58541.81771233	10.037	0.015	9.897	0.018000000000000002
57453.94216035	10.038	0.016	9.802999999999999	0.015
58542.34107012	9.986	0.015	9.779	0.015
58542.01393969	9.965	0.017	9.791	0.017
57656.80466449	10.109	0.015	9.727	0.015
57654.0532642	10.017000000000001	0.015	9.825	0.016
58751.8812765	10.049	0.016	9.931000000000001	0.013999999999999999
56735.61611944	9.972000000000001	0.017	9.824	0.016
57653.0051422	9.967	0.015	9.727	0.015
57288.78295263	9.972999999999999	0.013999999999999999	9.715	0.015
57454.00773958	10.072000000000001	0.019	9.776	0.016
57454.66314965	10.012	0.018000000000000002	9.714	0.013999999999999999
58384.72371578	10.121	0.017	9.823	0.016
58393.23115741	10.026	0.015	9.806000000000001	0.016
57094.34096657	9.922	0.018000000000000002	9.758	0.018000000000000002
58541.94861544	10.05	0.017	9.582	0.018000000000000002
58751.48831229	10.1	0.016	9.772	0.016
57653.46368766	10.076	0.016	9.779	0.016
57094.9319422	10.035	0.016	9.826	0.015
57820.99796508	9.982999999999999	0.015	9.708	0.015
58542.27574587	10.092	0.016	9.675	0.016
58542.47146387	10.047	0.015	9.756	0.015
57656.08405676	10.039	0.015	9.827	0.017
57289.76676686	10.097000000000001	0.019	9.746	0.015
56735.41861788	9.949	0.013999999999999999	9.748	0.013999999999999999
58385.5744597	9.98	0.016	9.966000000000001	0.016
57289.63560855	10.047	0.017	9.859	0.015
56927.55870002	10.101	0.015	9.787	0.013999999999999999
57652.93956293	10.09	0.017	9.834	0.016
57656.41157098	10.035	0.016	9.806000000000001	0.017
57820.73602987	10.058	0.015	9.818	0.016
58178.31601491	10.054	0.02	9.783999999999999	0.018000000000000002
57820.60499862	10.01	0.017	9.762	0.016
58178.18511059	9.966000000000001	0.017	9.787	0.015
57817.65813264	10.079	0.016	9.794	0.016
58542.07939125	9.99	0.015	9.825	0.018000000000000002
58541.55603341	10.104	0.017	9.943999999999999	0.017
57288.91411094	9.985	0.013999999999999999	9.779	0.016
58020.17811163	9.842	0.019	9.868	0.017
58751.22714201	10.081	0.018000000000000002	9.795	0.015
58752.20827978	10.014	0.016	9.725	0.013999999999999999
58020.37446667	10.026	0.015	9.822000000000001	0.016
58020.309015	10.087	0.016	9.77	0.015
57817.85461587	10.059	0.016	9.822000000000001	0.016
57655.8219944	10.038	0.015	9.783	0.016
58177.85797691	10.139	0.018000000000000002	9.817	0.018000000000000002
57094.20955374	10.136000000000001	0.015	9.897	0.013999999999999999
58020.04708089	10.059	0.015	9.822000000000001	0.016
56736.01124874	10.035	0.013999999999999999	9.86	0.016
57095.19451315	10.033999999999999	0.019	9.811	0.015
57820.08112848	9.868	0.017	9.755	0.017
57289.30771299	10.057	0.015	9.718	0.017
57820.01567655	9.993	0.015	9.786	0.016
58177.79239738	10.001	0.019	9.764	0.017
57817.39619752	10.087	0.015	9.878	0.013999999999999999
57453.81112919	9.959	0.016	9.767999999999999	0.013999999999999999
57290.02921075	9.899	0.02	9.802	0.016
57095.19464051	10.049	0.018000000000000002	9.818	0.016
56927.62440638	9.988	0.016	9.805	0.016
57288.65179441	9.994	0.015	9.758	0.013999999999999999
57656.28053985	9.969	0.016	9.755	0.016
57453.28675008	9.879	0.019	9.765	0.016
58542.209785	9.981	0.015	9.846	0.015
57094.60353748	9.976	0.016	9.82	0.015
57095.58862414	10.042	0.015	9.788	0.015
58541.88316384	10.061	0.017	9.904	0.017
58178.57782045	10.001	0.015	9.741	0.016
58542.66832785	10.099	0.019	9.861	0.016
57653.39823571	9.972000000000001	0.015	9.76	0.016
57095.71990962	9.967	0.013999999999999999	9.669	0.016
58177.72707259	10.099	0.02	9.63	0.018000000000000002
57656.34611903	10.202	0.018000000000000002	9.779	0.017
58752.33918293	10.071	0.016	9.826	0.015
57289.50445038	9.937999999999999	0.015	9.78	0.016
57819.88464473	9.998	0.019	9.755	0.017
58542.66820053	10.061	0.018000000000000002	9.744	0.015
58177.46526385	10.009	0.018000000000000002	9.77	0.017
56928.08486035	9.904	0.015	9.746	0.016
57094.9975213	10.008	0.015	9.801	0.016
56926.96670603	9.968	0.016	9.816	0.016
57817.78916389	10.123	0.017	9.87	0.017
57656.73921253	9.968	0.018000000000000002	9.738999999999999	0.016
56735.28695056	9.953	0.015	9.767999999999999	0.016
56736.34041701	10.009	0.015	9.722000000000001	0.015
58177.98875402	10.134	0.018000000000000002	9.822000000000001	0.015
57652.67762797	9.968	0.015	9.689	0.015
57453.87670843	10.039	0.017	9.689	0.016
57655.95302558	10.022	0.015	9.777000000000001	0.017
56736.53804211	9.969	0.016	9.824	0.015
58177.72694519	9.997	0.017	9.773	0.015
57653.66029807	10.103	0.018000000000000002	9.789	0.018000000000000002
56735.81374775	10.008	0.016	9.679	0.017
58020.63627337	9.986	0.016	9.712	0.017
57653.13617338	10.02	0.015	9.743	0.016
57652.80865911	9.984	0.015	9.731	0.016
57653.79120189	10.037	0.017	9.834	0.016
56736.53791475	10.103	0.018000000000000002	9.68	0.013999999999999999
58020.76730411	10.071	0.019	9.856	0.017
57653.26720456	10.017999999999999	0.015	9.738999999999999	0.017
57289.0452692	10.017999999999999	0.016	9.869	0.016
57820.40864286	10.051	0.016	9.652000000000001	0.016
58384.06945351	10.08	0.017	9.783999999999999	0.015
57454.20434988	10.027000000000001	0.016	9.725	0.015
56926.96683335	10.11	0.017	9.772	0.015
56735.74778672	9.533	0.021	9.799	0.016
57653.52926689	10.115	0.019	9.898	0.017
56736.40625062	9.799	0.016	9.783	0.013999999999999999
57653.92223302	9.933	0.017	9.835	0.017
58384.20022941	10.066	0.015	9.899	0.018000000000000002
57094.80052936	9.914	0.018000000000000002	9.735	0.016
58542.40652167	10.015	0.016	9.736	0.016
58020.76717675	10.075	0.017	9.874	0.016
58178.38146712	9.992	0.015	9.785	0.016
58385.05097405	10.015	0.016	9.857000000000001	0.017
58177.92330181	9.884	0.02	9.777000000000001	0.017
57454.46653941	10.02	0.015	9.806000000000001	0.015
56927.09837346	10.06	0.016	9.847999999999999	0.017
56927.16407981	9.89	0.013999999999999999	9.702	0.015
57095.26021951	10.007	0.013999999999999999	9.751	0.016
58020.2435633	9.952	0.016	9.769	0.013999999999999999
56736.66970941	9.892000000000001	0.015	9.727	0.015
56926.83529328	9.829	0.017	9.618	0.016
57820.86706116	10.084	0.016	9.811	0.015
57454.40108753	10.052999999999999	0.017	9.763	0.016
57289.76689418	10.07	0.02	9.715	0.016
58383.9385502	9.911	0.016	9.787	0.015
58178.70872472	10.022	0.015	9.773	0.015
58384.78916738	9.947000000000001	0.017	9.838	0.016
57095.06322772	9.976	0.015	9.745	0.017
58751.5541459	9.981	0.013999999999999999	9.732999999999999	0.016
57656.01860485	10.021	0.016	9.718	0.016
56927.95332023	9.981	0.016	9.922	0.018000000000000002
58020.17798427	10.109	0.017	9.771	0.015
57818.11655109	9.986	0.015	9.797	0.013999999999999999
57454.3355083	9.998	0.013999999999999999	9.628	0.016
57819.95022461	10.065	0.017	9.886000000000001	0.015
58543.0607826	9.998	0.013999999999999999	9.73	0.015
56736.20874973	9.988999999999999	0.013000000000000001	9.703	0.013999999999999999
58177.92342912	10.059	0.02	9.75	0.018000000000000002
58542.6028763	9.971	0.016	9.728	0.016
58384.85461904	9.985	0.017	9.77	0.017
58178.51236834	10.027999999999999	0.013999999999999999	9.753	0.013999999999999999
58177.79252476	9.797	0.02	9.82	0.018000000000000002
57453.94228766	10.06	0.018000000000000002	9.841000000000001	0.017
58751.75037331	9.947000000000001	0.017	9.878	0.016
58385.31278049	9.93	0.018000000000000002	9.764	0.017
57655.55993152	10.09	0.018000000000000002	9.824	0.016
57656.21508794	10.052999999999999	0.016	9.552	0.017
57819.75374081	10.057	0.017	9.79	0.017
56927.22978617	9.948	0.016	9.815	0.015
57653.66017071	10.051	0.018000000000000002	9.769	0.016
57817.92006786	10.04	0.018000000000000002	9.761000000000001	0.017
58385.44355648	10.047	0.018000000000000002	9.779	0.015
57095.3916323	10.008	0.017	9.65	0.015
58019.7852741	9.978	0.015	9.675	0.017
58752.4699588	10.003	0.017	9.786	0.016
57656.54260218	10.039	0.016	9.72	0.016
58385.31265317	9.962	0.019	9.675	0.016
57655.56005888	10.1	0.019	9.767999999999999	0.016
57454.26992906	9.937999999999999	0.015	9.771	0.015
57454.2044772	10.184	0.018000000000000002	9.842	0.016
58751.94672813	10.182	0.018000000000000002	9.971	0.019
58752.27373135	10.074	0.016	9.849	0.016
57453.41790851	10.009	0.016	9.842	0.017
57653.85678111	10.083	0.017	9.968	0.018000000000000002
56735.87958141	9.963	0.016	9.822000000000001	0.016
58542.73365209	9.969	0.013999999999999999	9.77	0.013999999999999999
57095.32592588	9.918	0.015	9.775	0.017
58542.93000681	10.072000000000001	0.015	9.814	0.015
56735.94541508	9.999	0.013999999999999999	9.746	0.016
57289.43887125	10.15	0.017	9.92	0.017
57657.19775794	10.071	0.019	9.906	0.02
57454.07331877	10.038	0.013999999999999999	9.634	0.017
57453.74554995	9.99	0.019	9.75	0.016
56927.82178021	10.012	0.013999999999999999	9.769	0.018000000000000002
58752.60086573	10.097999999999999	0.017	9.887	0.017
58021.29104544	9.994	0.019	9.658	0.017
57817.98551979	10.061	0.021	9.776	0.017
57818.24758223	10.032	0.015	9.709	0.017
57820.53954669	9.997	0.013999999999999999	9.652999999999999	0.015
58751.2270147	9.901	0.018000000000000002	9.783	0.016
57094.34083921	9.886000000000001	0.018000000000000002	9.812000000000001	0.017
56926.70375321	10.103	0.018000000000000002	9.707	0.016
57657.06672681	10.148	0.017	9.966000000000001	0.017
58542.1443335	10.097999999999999	0.016	9.734	0.015
56927.22991353	10.123	0.016	9.882	0.017
56927.36132624	10.08	0.019	9.823	0.015
