mjd	w1mag	w1sig	w2mag	w2sig
56893.29014263	9.941	0.016	9.26	0.015
57061.76496647	9.888	0.015	9.217	0.013000000000000001
57061.83067294	9.842	0.018000000000000002	9.229	0.015
57061.23944222	9.883	0.016	9.265	0.013999999999999999
56892.63231419	9.877	0.015	9.232000000000001	0.013000000000000001
57986.65806866	9.937999999999999	0.018000000000000002	9.272	0.016
56703.3462931	9.851	0.013000000000000001	9.242	0.013999999999999999
57062.02766503	9.881	0.013999999999999999	9.214	0.013999999999999999
58142.97262889	9.93	0.015	9.273	0.016
58714.59370718	9.911	0.015	9.253	0.013999999999999999
56894.14521823	9.833	0.018000000000000002	9.184	0.015
57254.27927958	9.898	0.016	9.227	0.013999999999999999
57785.24094536	9.948	0.016	9.258	0.015
58350.30354539	9.898	0.017	9.273	0.016
58715.44406834	9.833	0.017	9.283	0.015
57062.48748287	9.885	0.013999999999999999	9.241	0.012
57420.97145617	9.765	0.019	9.235	0.017
57255.19751441	9.762	0.017	9.226	0.013999999999999999
58715.18238937	9.865	0.018000000000000002	9.274	0.015
57625.22845766	9.847000000000001	0.018000000000000002	9.208	0.016
58141.7290416	9.82	0.019	9.266	0.015
57619.65984415	9.809	0.019	9.274	0.016
57986.39613488	9.846	0.018000000000000002	9.251	0.013999999999999999
58142.77627307	9.876	0.013999999999999999	9.318999999999999	0.013999999999999999
58714.46293137	9.839	0.016	9.24	0.013999999999999999
57421.03690813	9.911	0.017	9.199	0.013000000000000001
57986.85442352	9.788	0.019	9.232999999999999	0.017
57420.64368714	9.756	0.018000000000000002	9.176	0.016
57619.39791017	9.859	0.017	9.23	0.013999999999999999
58351.15428062	9.894	0.017	9.236	0.017
58350.36899705	9.872	0.013999999999999999	9.264	0.015
58144.93580498	9.829	0.018000000000000002	9.253	0.016
58714.26670389	9.923	0.018000000000000002	9.238	0.015
58714.65915875	9.908999999999999	0.013999999999999999	9.336	0.016
56893.68489108	9.857999999999999	0.018000000000000002	9.19	0.016
57625.16287866	9.917	0.013999999999999999	9.274	0.016
56702.4900728	9.846	0.013999999999999999	9.302	0.015
57785.17536601	9.851	0.016	9.316	0.013999999999999999
56893.75059756	9.884	0.016	9.244	0.015
58509.69259352	9.976	0.016	9.318	0.015
57254.73833326	9.886000000000001	0.017	9.267000000000001	0.013999999999999999
58350.6962461	9.838	0.018000000000000002	9.26	0.017
57255.32879995	9.891	0.015	9.302	0.013999999999999999
56703.21462568	9.866	0.017	9.23	0.013999999999999999
58142.71082116	9.902999999999999	0.015	9.317	0.013999999999999999
56893.09276866	9.902000000000001	0.015	9.235	0.013000000000000001
57421.56141494	9.894	0.013999999999999999	9.269	0.013999999999999999
57985.61058762	9.877	0.015	9.28	0.015
57618.93923933	9.887	0.013999999999999999	9.308	0.013999999999999999
57420.77471833	9.897	0.015	9.255	0.013999999999999999
56702.22661059	9.852	0.015	9.272	0.013000000000000001
58350.43444866	9.93	0.015	9.269	0.013999999999999999
58349.91147231	9.899	0.016	9.287	0.013999999999999999
58350.76169773	9.907	0.017	9.297	0.015
57986.19977949	9.931000000000001	0.013999999999999999	9.275	0.013999999999999999
57985.74149087	9.918	0.013999999999999999	9.293	0.013999999999999999
58715.11706521	9.886000000000001	0.017	9.307	0.013999999999999999
58715.05161358	9.925	0.016	9.213	0.015
57062.35606993	9.851	0.013000000000000001	9.253	0.013999999999999999
58145.65577623	9.872	0.013999999999999999	9.27	0.013999999999999999
56703.47796058	9.85	0.013999999999999999	9.163	0.013999999999999999
56893.48751716	9.906	0.015	9.29	0.015
57254.86961885	9.871	0.015	9.261000000000001	0.013999999999999999
56892.96122844	9.895	0.013999999999999999	9.243	0.013999999999999999
57985.93784573	9.859	0.016	9.279	0.013999999999999999
57255.78798102	9.869	0.016	9.256	0.015
58508.71119905	9.862	0.016	9.222000000000001	0.015
57986.13432792	9.946	0.015	9.242	0.016
58350.95792523	9.917	0.016	9.308	0.013999999999999999
57256.05030113	9.754	0.019	9.243	0.016
56893.1586024	9.872	0.015	9.238999999999999	0.016
56703.01699727	9.818	0.013999999999999999	9.251	0.013000000000000001
56893.55322354	9.835	0.017	9.265	0.016
57254.4104378	9.907	0.013999999999999999	9.288	0.015
58714.52825554	9.916	0.016	9.253	0.013999999999999999
58509.36546208	9.876	0.013999999999999999	9.236	0.015
57618.61172634	9.9	0.013999999999999999	9.266	0.013999999999999999
57421.75802545	9.874	0.015	9.22	0.013999999999999999
57619.72542316	9.937000000000001	0.017	9.232000000000001	0.016
58350.82702206	9.805	0.017	9.316	0.015
57420.64355983	9.835	0.018000000000000002	9.283999999999999	0.016
57785.37197683	9.842	0.017	9.257	0.015
57422.02021525	9.841000000000001	0.017	9.232000000000001	0.013999999999999999
57062.29036346	9.829	0.013999999999999999	9.234	0.013999999999999999
57986.26523169	9.906	0.017	9.257	0.015
56702.95116352	9.863999999999999	0.017	9.264	0.013999999999999999
57986.3962622	9.863	0.02	9.232000000000001	0.016
56893.61905734	9.892999999999999	0.016	9.261000000000001	0.013999999999999999
58714.20125235	9.914	0.013999999999999999	9.326	0.016
58509.5618174	9.859	0.015	9.29	0.015
57255.65682279	9.831	0.018000000000000002	9.275	0.013999999999999999
57619.20130063	9.906	0.015	9.271	0.013999999999999999
58715.57497152	9.85	0.016	9.295	0.013000000000000001
57986.52716545	9.839	0.017	9.331	0.016
57619.9874845	9.854	0.016	9.222000000000001	0.016
57061.56784711	9.865	0.016	9.249	0.015
58143.23443668	9.908999999999999	0.013999999999999999	9.275	0.013999999999999999
57986.72352028	9.911	0.016	9.29	0.013999999999999999
57255.45995812	9.794	0.013999999999999999	9.244	0.013000000000000001
57789.43242406	9.891	0.015	9.225	0.013999999999999999
58350.23809378	9.904	0.015	9.285	0.013000000000000001
57255.19764177	9.847000000000001	0.019	9.277999999999999	0.016
58713.93957277	9.877	0.015	9.28	0.013999999999999999
57785.63391231	9.901	0.013999999999999999	9.293	0.013999999999999999
57061.69926	9.875	0.016	9.261000000000001	0.013000000000000001
56703.21449831	9.833	0.016	9.24	0.013999999999999999
57421.43025639	9.874	0.013999999999999999	9.302	0.015
57619.59439247	9.879	0.016	9.29	0.013999999999999999
58351.28518381	9.857000000000001	0.018000000000000002	9.258	0.016
57421.82360473	9.857000000000001	0.013999999999999999	9.218	0.015
57619.52894087	9.783999999999999	0.018000000000000002	9.253	0.017
58350.56534296	9.878	0.018000000000000002	9.312000000000001	0.015
58145.26306463	9.911	0.015	9.252	0.013999999999999999
58350.10731793	9.859	0.015	9.256	0.013999999999999999
58142.25265703	9.839	0.016	9.249	0.017
57061.50214068	9.892999999999999	0.015	9.289	0.016
58715.18251669	9.832	0.021	9.269	0.016
57062.61889576	9.888	0.016	9.276	0.016
57784.65149485	9.874	0.016	9.251	0.017
57619.65997147	9.823	0.019	9.21	0.017
58142.38356089	9.832	0.013999999999999999	9.311	0.013999999999999999
57786.02687936	9.861	0.015	9.337	0.015
57618.74275699	9.896	0.013999999999999999	9.299	0.013999999999999999
57255.39437906	9.9	0.013999999999999999	9.285	0.013999999999999999
57254.73846064	9.727	0.02	9.242	0.013999999999999999
57785.56833296	9.889	0.018000000000000002	9.257	0.015
58714.39747973	9.911	0.015	9.283999999999999	0.015
58145.1321608	9.868	0.016	9.274	0.015
58714.98616199	9.823	0.019	9.277999999999999	0.016
57062.22465704	9.894	0.017	9.267000000000001	0.013999999999999999
57061.43643421	9.83	0.018000000000000002	9.23	0.015
56702.55590652	9.897	0.015	9.28	0.013000000000000001
58142.84172502	9.913	0.013999999999999999	9.28	0.015
57986.7889719	9.776	0.018000000000000002	9.266	0.015
58714.72461029	9.868	0.02	9.271	0.017
57255.59111632	9.8	0.017	9.251	0.015
57421.62699421	9.885	0.015	9.047	0.015
