mjd	w1mag	w1sig	w2mag	w2sig
58037.23414193	14.487	0.063	14.001	0.156
56776.98737506	14.609000000000002	0.068	14.565	0.192
58234.49880861	14.603	0.085	14.213	0.218
58398.6318105	14.55	0.068	14.09	0.142
58234.62971207	14.67	0.071	14.012	0.149
58601.44682678	14.613	0.09699999999999999	14.245999999999999	0.157
58038.15059356	14.38	0.064	13.89	0.14300000000000002
58037.62685199	14.592	0.084	14.128	0.149
58601.31592337	14.696	0.083	14.142999999999999	0.166
58037.88878613	14.588	0.073	14.06	0.159
57502.86199652	14.440999999999999	0.062	13.939	0.11900000000000001
57315.44767833	14.512	0.071	14.079	0.142
57318.39912128	14.665	0.078	14.100999999999999	0.2
58038.08514185	14.52	0.068	14.280999999999999	0.18600000000000003
57318.79272341	14.627	0.114	13.847999999999999	0.122
58765.45663826	14.562999999999999	0.068	14.272	0.192
58763.23293771	14.669	0.099	14.285	0.195
58601.9047341	14.538	0.094	14.171	0.184
58762.57880338	14.630999999999998	0.087	14.535	0.248
58601.05424394	14.565	0.075	13.988	0.131
58038.47848868	14.55	0.071	13.931	0.124
57316.03801799	14.503	0.067	14.58	0.26899999999999996
58598.69874574	14.602	0.09	14.583	0.304
58598.56796963	14.627	0.071	14.235	0.157
57677.47450156	14.565	0.071	14.106	0.14
58398.30455222	14.530999999999999	0.075	13.943	0.126
57315.57883659	14.685	0.083	14.052	0.155
57315.90685964	14.505	0.07	14.317	0.213
58234.56426036	14.754000000000001	0.084	14.475999999999999	0.209
57677.27789098	14.562999999999999	0.087	14.035	0.13699999999999998
57869.94301369	14.568	0.086	14.062999999999999	0.149
58598.43719358	14.7	0.07400000000000001	13.98	0.139
56956.92285703	14.742	0.08199999999999999	14.312999999999999	0.18
58765.32573494	14.673	0.079	14.189	0.18
56776.92154132	14.696	0.075	14.298	0.16399999999999998
57138.29414823	14.682	0.086	14.488	0.212
57317.80890905	14.6	0.09699999999999999	14.175	0.177
57676.68831385	14.445	0.071	14.312999999999999	0.209
58037.82333447	14.627	0.098	14.247	0.244
57315.18536174	14.62	0.076	14.668	0.33299999999999996
57138.75358457	14.755	0.08199999999999999	14.302	0.17
56961.39394897	14.73	0.077	14.594000000000001	0.228
58037.69243103	14.448	0.065	13.908	0.11900000000000001
57318.92388167	14.501	0.081	14.005	0.16
57503.38624778	14.460999999999999	0.068	14.517000000000001	0.267
58598.04461064	14.595	0.073	14.164000000000001	0.159
58037.36504527	14.672	0.09300000000000001	13.915999999999999	0.23600000000000002
57870.59778091	14.665999999999999	0.094	14.065	0.19899999999999998
57318.07122556	14.477	0.064	14.799000000000001	0.316
56956.13374388	14.57	0.07	14.179	0.159
57315.31652003	14.568	0.067	14.460999999999999	0.221
57318.66143779	14.534	0.067	14.557	0.23199999999999998
58598.76419742	14.748	0.084	14.130999999999998	0.213
58037.95423785	14.437999999999999	0.099	14.055	0.245
57677.67098481	14.312000000000001	0.06	13.888	0.134
57677.93304801	14.620999999999999	0.147	14.202	0.145
57317.94006735	14.487	0.08	14.298	0.172
58233.71351508	14.65	0.07400000000000001	13.982999999999999	0.15
56776.7240399	14.677	0.073	14.770999999999999	0.365
57677.9329206	14.36	0.066	14.235999999999999	0.153
58037.75788274	14.645999999999999	0.075	14.219000000000001	0.16899999999999998
56776.59237225	14.825	0.085	14.355	0.174
57318.33354211	14.538	0.079	14.388	0.213
57870.2703999	14.634	0.08199999999999999	14.204	0.155
58398.82803815	14.657	0.073	13.919	0.175
57315.57896391	14.548	0.08800000000000001	14.25	0.179
58762.70970664	14.595	0.083	13.995999999999999	0.139
58765.26028329	14.66	0.10400000000000001	14.245999999999999	0.18600000000000003
57503.77934072	14.659	0.083	14.208	0.182
58038.01968956	14.635	0.071	14.083	0.14400000000000002
58398.95894198	14.677	0.078	13.873	0.127
57677.80201668	14.467	0.066	14.229000000000001	0.23199999999999998
58398.50090714	14.627	0.08	14.015999999999998	0.154
56956.79131693	14.71	0.076	14.228	0.245
58597.91383457	14.657	0.07400000000000001	14.107999999999999	0.14800000000000002
57503.32066862	14.712	0.10800000000000001	14.12	0.14800000000000002
58600.92346782	14.489	0.066	14.249	0.184
58600.79269172	14.458	0.091	13.931	0.122
58598.3062901	14.495999999999999	0.069	14.527000000000001	0.297
57870.00859282	14.458	0.066	14.065	0.13699999999999998
58397.84651808	14.681	0.083	14.075999999999999	0.142
58398.56635884	14.482000000000001	0.075	13.817	0.129
58602.03551016	14.573	0.077	14.171	0.18
57139.27860054	14.671	0.129	14.228	0.152
56956.46253041	14.69	0.083	14.132	0.184
58762.84048264	14.642999999999999	0.07200000000000001	13.985999999999999	0.17
58765.3911866	14.492	0.068	13.815999999999999	0.145
57502.79641741	14.512	0.065	14.51	0.262
57315.77570133	14.557	0.067	14.027999999999999	0.138
58234.23700169	14.556	0.08800000000000001	14.276	0.17
57315.71012221	14.665	0.134	14.210999999999999	0.153
57138.29402091	14.674000000000001	0.076	14.658	0.214
57502.53435541	14.55	0.07200000000000001	13.947000000000001	0.128
57502.99302756	14.380999999999998	0.057999999999999996	14.084000000000001	0.158
56956.33099036	14.873	0.09300000000000001	14.610999999999999	0.242
58398.69726211	14.547	0.10099999999999999	14.568	0.257
57677.1468597	14.536	0.08	13.934000000000001	0.14800000000000002
58234.3679051	14.565999999999999	0.084	13.991	0.147
58599.02587694	14.583	0.07	14.174000000000001	0.17300000000000001
57315.38209917	14.505999999999998	0.076	13.943	0.155
57318.13680473	14.550999999999998	0.07400000000000001	14.196	0.168
58762.70957933	14.847000000000001	0.11199999999999999	14.249	0.185
58598.50251791	14.525	0.068	13.849	0.11900000000000001
58761.98999338	14.86	0.107	14.95	0.332
56777.11891535	14.817	0.09300000000000001	14.835999999999999	0.366
57315.64454303	14.475	0.071	14.212	0.18100000000000002
56955.93649744	14.779000000000002	0.09300000000000001	14.817	0.32799999999999996
57139.40975887	14.808	0.12	14.103	0.188
57502.92744836	14.49	0.094	14.045	0.126
57318.66156512	14.48	0.067	14.472999999999999	0.29
57503.05860672	14.503	0.08199999999999999	13.696	0.203
58398.10832466	14.575	0.07400000000000001	14.534	0.2
58765.78364168	14.567	0.068	14.482000000000001	0.345
58234.3024534	14.532	0.067	14.009	0.184
57318.59585862	14.548	0.071	14.036	0.154
57318.20238385	14.4	0.061	14.165999999999999	0.165
58762.38257576	14.458	0.085	14.585999999999999	0.327
58601.77395795	14.693	0.076	14.094000000000001	0.145
58764.86782822	14.565	0.095	14.421	0.20199999999999999
57869.74665838	14.554	0.071	13.921	0.124
57318.53027949	14.655	0.11699999999999999	13.94	0.133
58602.16641358	14.549000000000001	0.07200000000000001	14.238	0.265
57139.40988619	14.9	0.095	14.492	0.26
56956.52823675	14.738	0.095	14.497	0.24100000000000002
56776.46083196	14.764000000000001	0.084	14.834000000000001	0.462
