mjd	w1mag	w1sig	w2mag	w2sig
58478.28388897	10.944	0.019	10.21	0.018000000000000002
57586.05361223	11.052999999999999	0.017	10.424000000000001	0.018000000000000002
58317.78376471	10.867	0.017	10.107999999999999	0.018000000000000002
57586.44670397	11.109000000000002	0.017	10.447000000000001	0.021
57753.99805484	11.056	0.018000000000000002	10.478	0.021
58117.769725	10.751	0.016	10.017999999999999	0.016
57394.28705522	11.036	0.018000000000000002	10.485999999999999	0.017
58681.49583372	10.989	0.018000000000000002	10.257	0.02
57586.11919116	11.052999999999999	0.018000000000000002	10.513	0.027999999999999997
57753.7359925	11.119000000000002	0.018000000000000002	10.485999999999999	0.02
58117.37701425	10.798	0.017	9.964	0.02
58317.26027844	10.817	0.016	10.097999999999999	0.017
57222.72687124	10.877	0.019	10.42	0.02
56671.39489918	10.989	0.017	10.405	0.018000000000000002
57754.25997812	11.09	0.018000000000000002	10.436	0.018000000000000002
58681.56115796	10.967	0.016	10.288	0.017
56860.00606295	11.026	0.018000000000000002	10.365	0.018000000000000002
57753.86702367	11.079	0.018000000000000002	10.449000000000002	0.019
57034.56502837	10.995999999999999	0.017	10.398	0.018000000000000002
56860.53234976	10.866	0.021	10.382	0.02
58478.67647214	10.95	0.016	10.232999999999999	0.019
58681.43038209	10.982000000000001	0.016	10.365	0.018000000000000002
57754.58749229	11.065	0.017	10.466	0.018000000000000002
56671.32893799	10.958	0.018000000000000002	10.380999999999998	0.019
56860.72959568	10.911	0.02	10.388	0.02
58477.95663024	10.889000000000001	0.019	10.203	0.016
56671.59252795	10.98	0.016	10.306	0.017
56856.71680536	10.954	0.018000000000000002	10.345	0.019
57953.85980603	10.54	0.02	9.975	0.019
57586.25022174	11.02	0.018000000000000002	10.424000000000001	0.021
58478.08753376	10.97	0.018000000000000002	10.213	0.017
58117.63882146	10.788	0.016	10.009	0.018000000000000002
56860.59805594	11.009	0.017	10.449000000000002	0.018000000000000002
57754.19452625	11.039000000000001	0.019	10.498	0.02
57222.13640638	11.009	0.018000000000000002	10.52	0.019
56860.46651625	11.047	0.016	10.409	0.018000000000000002
58317.65286141	10.81	0.017	10.105	0.018000000000000002
57222.39884932	10.877	0.02	10.409	0.021
56860.3349765	11.013	0.017	10.414000000000001	0.018000000000000002
56861.12434233	10.99	0.017	10.405	0.017
57585.98816059	11.050999999999998	0.017	10.457	0.018000000000000002
58478.80737569	11.015	0.02	10.173	0.017
58317.52208557	10.799000000000001	0.018000000000000002	10.072000000000001	0.018000000000000002
57222.0708275	11.102	0.017	10.51	0.02
57585.72609939	11.03	0.018000000000000002	10.427	0.019
58117.70427323	10.800999999999998	0.017	9.988	0.018000000000000002
56860.07176976	11.017000000000001	0.016	10.392999999999999	0.019
58682.01906449	10.937000000000001	0.017	10.33	0.019
57585.85712997	11.056	0.017	10.425	0.017
57222.85802907	10.969000000000001	0.017	10.453	0.017
58477.56404694	10.925	0.017	10.141	0.018000000000000002
57221.7428055	10.995	0.017	10.395	0.019
57586.31567334	11.05	0.017	10.407	0.019
56856.65097181	11.055	0.017	10.399000000000001	0.017
56859.8743958	11.004000000000001	0.017	10.422	0.018000000000000002
57222.26756417	11.002	0.017	10.431	0.017
58682.08451605	10.997	0.018000000000000002	10.31	0.023
58118.22788815	10.788	0.019	10.026	0.017
58478.34921332	10.985999999999999	0.022000000000000002	10.199	0.018000000000000002
56671.52669418	11.012	0.016	10.323	0.016
58317.32573068	10.818	0.016	10.122	0.018000000000000002
58317.19482681	10.889000000000001	0.017	10.13	0.017
58681.75738539	10.948	0.02	10.407	0.019
58117.83517682	10.819	0.016	10.013	0.017
57221.87396333	11.007	0.016	10.425999999999998	0.018000000000000002
58117.44246606	10.765	0.018000000000000002	10.014	0.018000000000000002
58117.96608102	10.770999999999999	0.017	10.026	0.017
58681.95361287	10.993	0.028999999999999998	10.347999999999999	0.019
58316.93314762	10.829	0.017	10.097999999999999	0.016
58478.80724833	10.969000000000001	0.019	10.215	0.019
57222.20198524	11.015999999999998	0.015	10.345999999999998	0.02
58682.21529253	10.974	0.018000000000000002	10.367	0.02
58317.06392355	10.841	0.016	10.149	0.019
57034.82785448	10.911	0.02	10.446	0.018000000000000002
57221.48036245	11.023	0.015	10.43	0.018000000000000002
57953.85967867	10.535	0.02	9.945	0.016
58116.98430359	10.668	0.02	9.995	0.019
57586.70876507	11.074000000000002	0.02	10.447000000000001	0.021
58318.04557123	10.762	0.018000000000000002	10.13	0.019
57949.99701509	10.562000000000001	0.016	9.918	0.017
58318.30725037	10.84	0.016	10.105	0.016
56860.99280258	10.956	0.018000000000000002	10.402999999999999	0.019
56860.40068265	10.943	0.019	10.431	0.022000000000000002
58117.90062863	10.764000000000001	0.015	10.0	0.016
56860.86126279	10.915999999999999	0.018000000000000002	10.425	0.02
57953.46696917	10.571	0.017	9.905	0.016
56860.13760326	10.997	0.016	10.425	0.019
58682.34619567	10.963	0.019	10.2	0.023
58682.47697149	11.038	0.018000000000000002	10.375	0.017
58681.9537402	10.982999999999999	0.02	10.369000000000002	0.022000000000000002
58317.39118227	10.85	0.016	10.052999999999999	0.018000000000000002
57950.52075575	10.595	0.018000000000000002	9.933	0.016
58681.62660948	10.988	0.018000000000000002	10.308	0.018000000000000002
58478.21843722	11.004000000000001	0.017	10.219	0.018000000000000002
57586.51228294	11.026	0.02	10.488	0.02
58681.82283697	11.01	0.017	10.329	0.02
57953.00868014	10.589	0.016	9.908	0.015
57222.72674387	11.024000000000001	0.021	10.457	0.023
58317.8492163	10.787	0.018000000000000002	10.116	0.017
57222.53000716	10.974	0.018000000000000002	10.42	0.017
58114.36597218	10.755	0.02	10.016	0.017
57950.38985258	10.59	0.016	9.901	0.015
57953.27048705	10.540999999999999	0.017	9.914	0.016
57394.68040726	11.067	0.017	10.386	0.019
57953.33593859	10.589	0.016	9.902999999999999	0.016
57950.25894936	10.61	0.016	9.93	0.017
58317.71831304	10.817	0.017	10.067	0.017
57950.45530417	10.585999999999999	0.015	9.927999999999999	0.016
57953.40151753	10.535	0.021	9.912	0.019
57953.7287755	10.55	0.017	9.923	0.017
57754.71839613	11.085999999999999	0.019	10.437000000000001	0.018000000000000002
57587.10185742	11.023	0.019	10.442	0.018000000000000002
57953.99070925	10.526	0.017	9.974	0.017
57952.87764956	10.552	0.016	9.925	0.016
58317.91466797	10.948	0.02	10.13	0.022000000000000002
57950.65178628	10.562999999999999	0.016	9.914	0.017
57953.59787229	10.575999999999999	0.016	9.892999999999999	0.015
57953.20503546	10.56	0.015	9.92	0.016
57953.40139022	10.574000000000002	0.02	9.963	0.016
57950.12804567	10.499	0.017	9.913	0.016
57953.13958388	10.549000000000001	0.016	9.896	0.017
57949.86611192	10.595999999999998	0.016	9.912	0.016
57953.66332392	10.504000000000001	0.017	9.907	0.016
57950.32440095	10.562000000000001	0.015	9.892000000000001	0.016
57950.58633465	10.534	0.02	9.92	0.018000000000000002
57953.79422708	10.517999999999999	0.02	9.841000000000001	0.019
57953.53242075	10.517999999999999	0.019	9.911	0.017
